,time,open,high,low,close,volume,market_cap
154,2019-09-02,65.85,68.03,64.8,66.92,210648.66,210648.66087000
155,2019-09-03,66.92,71.0,66.47,69.06,286130.47,286130.47957000
156,2019-09-04,69.0,69.24,66.4,67.01,219846.14,219846.13540000
157,2019-09-05,67.02,67.39,64.14,65.23,166569.36,166569.36182000
158,2019-09-06,65.24,68.0,63.54,64.87,278618.16,278618.16432000
159,2019-09-07,64.88,70.57,64.53,68.77,305501.47,305501.47722000
160,2019-09-08,68.77,71.46,68.0,70.36,315059.94,315059.92831000
161,2019-09-09,70.36,71.38,67.73,69.89,229275.27,229275.26659000
162,2019-09-10,69.86,73.1,69.77,70.85,315598.34,315598.33706000
163,2019-09-11,70.85,71.81,68.25,69.8,208744.34,208744.34146000
164,2019-09-12,69.8,70.0,68.3,69.15,135570.1,135570.08885000
165,2019-09-13,69.18,69.58,67.36,68.93,156416.3,156416.29244000
166,2019-09-14,68.93,71.5,68.2,70.5,179064.88,179064.87019000
167,2019-09-15,70.49,71.28,69.5,70.04,123157.586,123157.58776000
168,2019-09-16,70.04,73.67,69.36,72.63,267731.6,267731.58165000
169,2019-09-17,72.67,77.59,72.15,74.04,331820.84,331820.84685000
170,2019-09-18,74.06,80.3,73.98,77.81,463500.72,463500.72712000
171,2019-09-19,77.77,80.9,72.62,76.56,516227.12,516227.12489000
172,2019-09-20,76.56,77.08,72.78,75.05,286151.47,286151.47725000
173,2019-09-21,75.06,75.58,72.06,73.22,211641.8,211641.79197000
174,2019-09-22,73.2,73.22,71.03,72.23,219392.16,219392.15857000
175,2019-09-23,72.26,74.24,61.88,66.54,527501.8,527501.79121000
176,2019-09-24,66.54,67.42,54.07,54.57,987995.25,987995.23380000
177,2019-09-25,54.57,58.34,52.84,57.43,781318.25,781318.26507000
178,2019-09-26,57.48,57.56,50.3,55.19,630061.94,630061.90746000
179,2019-09-27,55.17,56.61,52.61,55.86,390379.88,390379.87374000
180,2019-09-28,55.86,56.16,53.67,55.37,258783.39,258783.39518000
181,2019-09-29,55.38,55.58,52.13,53.82,227546.4,227546.40106000
182,2019-09-30,53.84,56.25,52.46,55.99,369529.7,369529.68787000
183,2019-10-01,56.01,57.6,54.82,55.63,333581.16,333581.15687000
184,2019-10-02,55.59,56.66,55.13,56.23,215424.39,215424.38457000
185,2019-10-03,56.28,57.07,53.62,56.44,253310.61,253310.60723000
186,2019-10-04,56.45,57.5,55.22,56.3,247275.45,247275.45318000
187,2019-10-05,56.3,57.4,55.57,56.69,177602.1,177602.10058000
188,2019-10-06,56.69,56.8,52.73,54.41,259829.38,259829.37559000
189,2019-10-07,54.42,58.65,53.25,57.46,314689.4,314689.40497000
190,2019-10-08,57.46,58.45,56.47,56.94,184201.8,184201.79637000
191,2019-10-09,56.92,60.06,56.6,59.12,344098.9,344098.90670000
192,2019-10-10,59.1,59.33,57.0,57.47,215031.3,215031.29392000
193,2019-10-11,57.48,58.42,55.33,55.85,266818.06,266818.06740000
194,2019-10-12,55.85,56.5,55.41,55.7,101685.84,101685.84465000
195,2019-10-13,55.71,57.69,55.47,56.46,157772.39,157772.38785000
196,2019-10-14,56.44,57.1,55.94,56.83,133434.14,133434.14038000
197,2019-10-15,56.83,57.39,53.4,54.58,332451.22,332451.21390000
198,2019-10-16,54.57,55.39,51.0,52.45,299556.4,299556.40107000
199,2019-10-17,52.45,55.22,51.57,54.94,238776.4,238776.40360000
200,2019-10-18,54.95,55.01,52.19,53.21,213517.39,213517.39011000
201,2019-10-19,53.21,54.16,52.54,53.72,152610.02,152610.00837000
202,2019-10-20,53.72,55.46,52.58,54.85,208172.7,208172.70191000
203,2019-10-21,54.85,55.74,53.67,54.57,208464.19,208464.19325000
204,2019-10-22,54.57,55.09,52.97,53.39,159956.5,159956.49835000
205,2019-10-23,53.38,53.44,47.1,49.5,509593.25,509593.26474000
206,2019-10-24,49.48,50.32,48.3,49.54,308330.53,308330.52196000
207,2019-10-25,49.55,58.7,49.01,56.93,761473.6,761473.61477000
208,2019-10-26,56.94,63.37,54.14,56.71,1041416.06,1041416.04901000
209,2019-10-27,56.69,62.85,55.59,59.78,661079.75,661079.75268000
210,2019-10-28,59.79,62.47,57.4,57.7,540004.7,540004.69723000
211,2019-10-29,57.7,60.75,57.65,59.75,401424.25,401424.23907000
212,2019-10-30,59.76,61.05,56.88,57.89,341531.28,341531.28519000
213,2019-10-31,57.9,59.56,57.01,58.29,269103.34,269103.33623000
214,2019-11-01,58.29,58.8,56.68,58.23,221222.33,221222.32940000
215,2019-11-02,58.24,59.19,57.73,58.25,150647.44,150647.43930000
216,2019-11-03,58.24,58.75,57.18,58.29,141302.66,141302.66308000
217,2019-11-04,58.29,62.4,57.87,61.29,410380.75,410380.76551000
218,2019-11-05,61.26,64.15,60.89,63.12,527595.75,527595.77833000
219,2019-11-06,63.13,64.33,62.56,64.11,334742.16,334742.14328000
220,2019-11-07,64.11,64.33,60.27,61.39,327504.16,327504.17073000
221,2019-11-08,61.4,62.49,58.93,60.38,347351.94,347351.93739000
222,2019-11-09,60.36,62.37,60.17,62.04,196430.97,196430.96635000
223,2019-11-10,62.04,66.19,60.8,63.65,437893.0,437892.99669000
224,2019-11-11,63.65,64.33,60.47,61.84,409179.6,409179.59195000
225,2019-11-12,61.84,62.25,59.75,61.42,299770.78,299770.77160000
226,2019-11-13,61.45,62.05,60.27,60.96,175581.95,175581.95546000
227,2019-11-14,60.96,61.1,58.25,59.0,289462.25,289462.24048000
228,2019-11-15,59.0,60.75,56.2,57.6,333621.34,333621.34492000
229,2019-11-16,57.61,58.98,57.14,58.3,135649.08,135649.07460000
230,2019-11-17,58.29,59.97,57.55,59.22,190026.97,190026.97121000
231,2019-11-18,59.21,59.3,54.0,55.81,297441.78,297441.77936000
232,2019-11-19,55.8,56.23,54.2,55.13,245040.39,245040.39116000
233,2019-11-20,55.13,56.16,54.61,54.98,224543.38,224543.37210000
234,2019-11-21,54.99,55.29,48.51,50.61,442743.25,442743.26376000
235,2019-11-22,50.61,51.55,43.58,47.32,924579.3,924579.32624000
236,2019-11-23,47.32,48.53,46.13,48.1,301729.22,301729.20885000
237,2019-11-24,48.11,48.24,43.45,43.86,419517.53,419517.52854000
238,2019-11-25,43.87,47.42,42.04,45.47,571324.2,571324.21757000
239,2019-11-26,45.48,47.57,45.22,46.91,310692.28,310692.28241000
240,2019-11-27,46.91,48.69,44.51,47.7,455880.88,455880.87524000
241,2019-11-28,47.69,48.0,46.01,46.79,267853.25,267853.24107000
242,2019-11-29,46.78,49.33,46.73,48.54,301668.56,301668.56643000
243,2019-11-30,48.55,48.76,46.53,47.21,270874.56,270874.56808000
244,2019-12-01,47.21,48.45,45.5,47.45,313486.3,313486.32183000
245,2019-12-02,47.45,47.57,44.71,45.45,302502.06,302502.05198000
246,2019-12-03,45.44,46.22,44.26,44.75,323943.47,323943.46120000
247,2019-12-04,44.76,46.98,43.69,44.67,555313.5,555313.52753000
248,2019-12-05,44.64,45.21,43.7,44.81,444840.9,444840.89828000
249,2019-12-06,44.78,45.5,44.05,45.28,273507.7,273507.67563000
250,2019-12-07,45.26,46.5,44.94,45.15,195130.2,195130.20296000
251,2019-12-08,45.14,46.2,44.81,45.56,131675.6,131675.58673000
252,2019-12-09,45.55,45.87,44.04,44.45,219794.25,219794.24751000
253,2019-12-10,44.45,44.67,43.6,44.09,151332.98,151332.98482000
254,2019-12-11,44.07,44.46,43.27,43.7,134280.0,134280.00698000
255,2019-12-12,43.7,44.11,42.84,43.65,169652.16,169652.16018000
256,2019-12-13,43.65,44.55,43.43,44.44,127935.8,127935.79567000
257,2019-12-14,44.44,44.67,43.19,43.25,121589.22,121589.21791000
258,2019-12-15,43.28,44.04,42.9,43.44,105010.16,105010.15867000
259,2019-12-16,43.46,43.56,39.02,39.99,396847.06,396847.07159000
260,2019-12-17,39.98,40.13,36.1,36.92,648918.4,648918.38857000
261,2019-12-18,36.94,41.71,35.78,40.79,668186.5,668186.50576000
262,2019-12-19,40.79,41.1,39.06,39.65,240386.31,240386.31479000
263,2019-12-20,39.66,40.41,39.25,40.17,151508.47,151508.47648000
264,2019-12-21,40.15,40.22,39.41,39.67,91777.09,91777.09640000
265,2019-12-22,39.67,42.16,39.62,41.82,208763.3,208763.30093000
266,2019-12-23,41.84,42.67,40.21,40.56,288871.47,288871.46721000
267,2019-12-24,40.56,41.13,39.68,40.34,211802.58,211802.58489000
268,2019-12-25,40.33,40.48,39.38,40.08,136397.58,136397.58244000
269,2019-12-26,40.11,41.73,39.58,40.01,198471.36,198471.35190000
270,2019-12-27,39.99,41.5,39.67,40.95,219242.84,219242.83628000
271,2019-12-28,40.96,43.76,40.91,42.83,284295.34,284295.33296000
272,2019-12-29,42.84,43.76,42.14,43.08,337087.78,337087.76870000
273,2019-12-30,43.07,44.18,41.82,42.38,298595.47,298595.46371000
274,2019-12-31,42.36,43.05,41.0,41.3,201549.73,201549.74137000
275,2020-01-01,41.29,42.08,41.16,41.62,110044.875,110044.87445000
276,2020-01-02,41.58,41.74,39.17,39.43,194486.22,194486.21570000
277,2020-01-03,39.44,42.39,38.77,42.23,426771.0,426771.00676000
278,2020-01-04,42.23,42.9,41.77,42.78,248814.62,248814.62818000
279,2020-01-05,42.79,44.61,42.6,43.3,291964.84,291964.84958000
280,2020-01-06,43.29,46.08,43.16,45.8,384931.0,384930.99090000
281,2020-01-07,45.8,47.03,44.48,46.3,493847.1,493847.10532000
282,2020-01-08,46.3,48.54,44.0,45.35,628050.7,628050.68438000
283,2020-01-09,45.35,45.79,43.9,44.74,296221.66,296221.65692000
284,2020-01-10,44.75,49.72,43.71,49.06,729803.1,729803.12291000
285,2020-01-11,49.06,51.95,47.77,49.3,681984.44,681984.46652000
286,2020-01-12,49.32,51.75,48.78,51.43,533583.44,533583.45808000
287,2020-01-13,51.44,51.6,48.91,49.6,382092.97,382092.95573000
288,2020-01-14,49.59,60.8,49.58,58.39,1232536.4,1232536.35364000
289,2020-01-15,58.37,60.33,55.28,58.16,720369.6,720369.64189000
290,2020-01-16,58.17,58.5,54.5,57.56,477991.2,477991.20162000
291,2020-01-17,57.56,63.26,56.72,61.02,767514.5,767514.50323000
292,2020-01-18,61.05,62.5,57.9,59.32,498603.84,498603.84903000
293,2020-01-19,59.29,62.55,55.34,57.6,530916.44,530916.40859000
294,2020-01-20,57.59,58.29,55.84,57.19,262316.7,262316.67258000
295,2020-01-21,57.19,58.09,55.91,57.57,216543.72,216543.72376000
296,2020-01-22,57.6,59.33,57.18,58.33,218658.95,218658.95477000
297,2020-01-23,58.33,58.4,52.42,54.52,464982.44,464982.43026000
298,2020-01-24,54.52,55.41,50.64,54.38,550746.2,550746.21423000
299,2020-01-25,54.41,54.41,51.9,53.25,282004.94,282004.92676000
300,2020-01-26,53.26,56.68,52.8,56.24,348355.25,348355.26494000
301,2020-01-27,56.29,59.65,55.87,58.55,504725.7,504725.67707000
302,2020-01-28,58.55,61.61,57.28,60.52,720540.75,720540.74548000
303,2020-01-29,60.54,62.56,59.4,59.8,570079.4,570079.36355000
304,2020-01-30,59.81,70.22,58.24,67.98,1286323.0,1286322.99676000
305,2020-01-31,68.0,70.1,65.37,68.0,938256.8,938256.78346000
306,2020-02-01,68.02,73.0,67.62,70.72,952836.9,952836.89640000
307,2020-02-02,70.72,73.5,67.66,69.93,818385.9,818385.89212000
308,2020-02-03,69.93,73.0,68.45,69.65,689182.25,689182.24855000
309,2020-02-04,69.65,70.5,66.62,68.07,487054.44,487054.42541000
310,2020-02-05,68.04,73.47,67.62,72.59,646729.5,646729.48877000
311,2020-02-06,72.59,75.08,70.91,73.6,715147.75,715147.76142000
312,2020-02-07,73.59,75.48,72.85,74.3,542489.7,542489.66181000
313,2020-02-08,74.31,77.94,71.53,76.56,647821.6,647821.60398000
314,2020-02-09,76.56,78.43,75.0,77.0,475670.62,475670.64062000
315,2020-02-10,76.99,77.48,72.21,74.02,709830.6,709830.62871000
316,2020-02-11,73.98,77.4,72.64,76.46,557017.25,557017.26862000
317,2020-02-12,76.45,82.81,76.44,81.17,771544.9,771544.88292000
318,2020-02-13,81.2,84.32,77.15,80.55,1051054.8,1051054.74790000
319,2020-02-14,80.55,83.79,78.61,83.14,523491.7,523491.69506000
320,2020-02-15,83.14,83.5,75.04,76.7,704650.1,704650.11923000
321,2020-02-16,76.74,80.77,67.85,74.67,998173.25,998173.25658000
322,2020-02-17,74.66,75.5,68.51,73.41,738054.5,738054.46975000
323,2020-02-18,73.44,79.09,70.0,77.25,713680.25,713680.23162000
324,2020-02-19,77.25,79.45,67.0,70.61,544027.8,544027.83444000
325,2020-02-20,70.61,72.43,66.1,69.4,731293.25,731293.24627000
326,2020-02-21,69.38,75.25,68.56,73.25,627123.8,627123.84133000
327,2020-02-22,73.25,76.79,72.32,74.79,651449.8,651449.78648000
328,2020-02-23,74.8,80.0,74.66,79.52,666132.7,666132.69507000
329,2020-02-24,79.52,79.76,71.71,75.59,936157.25,936157.25919000
330,2020-02-25,75.57,76.08,69.54,70.98,778054.94,778054.96678000
331,2020-02-26,70.98,72.15,57.41,60.53,1523364.8,1523364.69178000
332,2020-02-27,60.53,65.1,57.15,61.77,1110493.9,1110493.93153000
333,2020-02-28,61.76,63.39,56.56,59.89,1070641.2,1070641.27708000
334,2020-02-29,59.88,61.65,57.84,58.05,507036.88,507036.86245000
335,2020-03-01,58.05,60.28,56.21,57.7,633924.94,633924.91162000
336,2020-03-02,57.72,62.32,57.25,61.42,660927.25,660927.26176000
337,2020-03-03,61.42,62.4,59.4,61.01,640940.75,640940.77457000
338,2020-03-04,61.02,61.78,58.71,60.38,424299.88,424299.86211000
339,2020-03-05,60.38,63.29,60.33,62.06,556909.06,556909.07976000
340,2020-03-06,62.06,63.84,61.18,63.22,469519.28,469519.29565000
341,2020-03-07,63.21,63.89,59.86,60.46,444270.53,444270.53508000
342,2020-03-08,60.46,60.47,50.41,51.0,945026.25,945026.27128000
343,2020-03-09,51.02,52.27,46.57,50.39,1426145.5,1426145.50164000
344,2020-03-10,50.37,51.39,48.86,50.26,727732.94,727732.90911000
345,2020-03-11,50.24,50.74,45.47,48.53,799984.94,799984.95798000
346,2020-03-12,48.52,48.76,28.65,29.83,2239778.0,2239777.98028000
347,2020-03-13,29.83,39.92,24.0,37.52,3435572.2,3435572.20926000
348,2020-03-14,37.51,37.65,33.8,34.4,1181175.6,1181175.59196000
349,2020-03-15,34.4,38.73,34.04,36.38,1040322.3,1040322.30282000
350,2020-03-16,36.37,36.41,29.29,33.2,1624714.4,1624714.37584000
351,2020-03-17,33.23,35.85,32.42,34.07,945437.94,945437.93136000
352,2020-03-18,34.06,34.83,32.28,34.71,1044607.75,1044607.75726000
353,2020-03-19,34.72,40.8,34.0,38.9,1344406.5,1344406.50235000
354,2020-03-20,38.9,43.69,34.05,38.08,1571300.6,1571300.60857000
355,2020-03-21,38.07,39.84,36.21,38.32,667452.6,667452.63396000
356,2020-03-22,38.34,39.69,34.82,35.4,714342.75,714342.72730000
357,2020-03-23,35.42,39.99,34.57,38.94,859942.5,859942.52611000
358,2020-03-24,38.93,40.95,38.21,40.57,593656.75,593656.77335000
359,2020-03-25,40.56,41.04,38.09,39.17,577448.9,577448.88856000
360,2020-03-26,39.17,40.48,38.4,40.41,415595.25,415595.26222000
361,2020-03-27,40.41,41.21,37.73,38.04,481643.28,481643.28173000
362,2020-03-28,38.04,39.43,36.61,38.87,624312.5,624312.49566000
363,2020-03-29,38.85,39.11,36.97,37.11,402076.3,402076.31264000
364,2020-03-30,37.11,39.7,37.1,38.91,432738.22,432738.21921000
365,2020-03-31,38.93,39.32,38.33,39.08,378426.97,378426.95789000
366,2020-04-01,39.07,39.5,37.14,39.23,489850.0,489850.01556000
367,2020-04-02,39.23,42.92,39.0,39.86,701573.75,701573.76921000
368,2020-04-03,39.88,41.26,39.64,40.46,463368.12,463368.11630000
369,2020-04-04,40.49,41.16,39.86,40.71,362602.28,362602.27624000
370,2020-04-05,40.74,41.0,39.86,40.31,231112.95,231112.95730000
371,2020-04-06,40.31,45.09,40.28,45.04,721562.3,721562.28580000
372,2020-04-07,45.03,47.64,43.64,44.77,808081.9,808081.85352000
373,2020-04-08,44.79,47.2,44.27,46.55,500059.47,500059.46495000
374,2020-04-09,46.52,46.86,44.69,46.21,401085.47,401085.47958000
375,2020-04-10,46.19,46.39,40.86,42.25,785172.3,785172.33131000
