,time,open,high,low,close,volume,market_cap
116,2019-10-29,0.0026379,0.0026952,0.002615,0.002625,136659520.0,136659517.00000000
117,2019-10-30,0.002625,0.0026649,0.0025584,0.0025936,202095490.0,202095484.00000000
118,2019-10-31,0.0025891,0.0026357,0.0025473,0.0025844,93293230.0,93293235.00000000
119,2019-11-01,0.0025811,0.002675,0.0025522,0.0025932,48308176.0,48308176.00000000
120,2019-11-02,0.0025994,0.0026114,0.0025463,0.0025773,136199740.0,136199748.00000000
121,2019-11-03,0.0025966,0.0026369,0.0025427,0.0025861,94348910.0,94348909.00000000
122,2019-11-04,0.0025803,0.0026,0.002538,0.0025751,89131460.0,89131455.00000000
123,2019-11-05,0.0025751,0.0026045,0.0025501,0.0025927,89896616.0,89896615.00000000
124,2019-11-06,0.0025881,0.00261,0.00255,0.0025952,78525810.0,78525806.00000000
125,2019-11-07,0.0025942,0.0027449,0.0025694,0.0026982,389579330.0,389579342.00000000
126,2019-11-08,0.002704,0.0027096,0.002535,0.0026381,140343460.0,140343464.00000000
127,2019-11-09,0.0026442,0.0027351,0.0026079,0.0027126,355378240.0,355378242.00000000
128,2019-11-10,0.0027078,0.0027849,0.0026647,0.0027565,305203800.0,305203814.00000000
129,2019-11-11,0.0027653,0.0027687,0.002646,0.002705,145629940.0,145629942.00000000
130,2019-11-12,0.0027042,0.0027244,0.0026456,0.0027078,116799810.0,116799812.00000000
131,2019-11-13,0.0027078,0.0027078,0.0026316,0.0026821,140516820.0,140516822.00000000
132,2019-11-14,0.0026751,0.0026862,0.0025991,0.002662,99444650.0,99444648.00000000
133,2019-11-15,0.002665,0.00271,0.0025767,0.002658,196496670.0,196496664.00000000
134,2019-11-16,0.0026504,0.0027,0.0026164,0.0026606,184465710.0,184465713.00000000
135,2019-11-17,0.0026517,0.0026619,0.0025893,0.0026258,81768450.0,81768446.00000000
136,2019-11-18,0.0026159,0.0026299,0.0025002,0.0025395,72203976.0,72203979.00000000
137,2019-11-19,0.0025351,0.0025381,0.0024883,0.0025165,60867796.0,60867796.00000000
138,2019-11-20,0.0025206,0.00259,0.0025065,0.0025225,51326120.0,51326120.00000000
139,2019-11-21,0.0025209,0.0025302,0.0023,0.0024063,139844660.0,139844659.00000000
140,2019-11-22,0.0024059,0.0024426,0.0021733,0.0023524,165526780.0,165526781.00000000
141,2019-11-23,0.0023528,0.0024,0.0022612,0.0023994,172491870.0,172491867.00000000
142,2019-11-24,0.0023892,0.0023892,0.0022323,0.002233,116673800.0,116673800.00000000
143,2019-11-25,0.0022368,0.0023206,0.002081,0.0022539,150700820.0,150700812.00000000
144,2019-11-26,0.0022474,0.0023128,0.0022267,0.0022663,46658504.0,46658505.00000000
145,2019-11-27,0.0022663,0.00236,0.0021866,0.0023208,98287760.0,98287760.00000000
146,2019-11-28,0.0023153,0.00236,0.0022614,0.002272,98429450.0,98429449.00000000
147,2019-11-29,0.0022735,0.0023733,0.0022722,0.0023593,98438930.0,98438924.00000000
148,2019-11-30,0.0023593,0.0023607,0.0022711,0.0022918,59323424.0,59323424.00000000
149,2019-12-01,0.002292,0.0023041,0.0022323,0.0022648,71868570.0,71868565.00000000
150,2019-12-02,0.0022708,0.0022708,0.0021588,0.0022194,163746400.0,163746405.00000000
151,2019-12-03,0.0022209,0.0022366,0.0021504,0.0021782,189360210.0,189360213.00000000
152,2019-12-04,0.0021731,0.002245,0.0021123,0.0021682,259311710.0,259311714.00000000
153,2019-12-05,0.0021717,0.0022199,0.0021406,0.0021755,75250600.0,75250597.00000000
154,2019-12-06,0.0021705,0.0022416,0.0021001,0.0021944,132923220.0,132923213.00000000
155,2019-12-07,0.0021894,0.0022504,0.0021601,0.002184,61735172.0,61735171.00000000
156,2019-12-08,0.0021834,0.0022499,0.00215,0.0021971,56793316.0,56793315.00000000
157,2019-12-09,0.0021968,0.0022182,0.0021624,0.0021699,56493156.0,56493155.00000000
158,2019-12-10,0.0021635,0.002215,0.0020903,0.0021368,116186990.0,116186991.00000000
159,2019-12-11,0.0021402,0.002174,0.0021079,0.0021379,86454060.0,86454061.00000000
160,2019-12-12,0.0021515,0.0021688,0.0021166,0.0021344,55721064.0,55721062.00000000
